# Wavelength, Molecular Absorption, Ozone, Rayleigh Scattering, Aerosol Extinction
1.900905883e+03	6.587641394e-01	1.000000000e+00	9.995089214e-01	9.943607099e-01
1.900912219e+03	6.599226964e-01	1.000000000e+00	9.995089282e-01	9.943607358e-01
1.900918555e+03	6.607495952e-01	1.000000000e+00	9.995089350e-01	9.943607617e-01
1.900924892e+03	6.613602722e-01	1.000000000e+00	9.995089418e-01	9.943607875e-01
1.900931228e+03	6.616667187e-01	1.000000000e+00	9.995089486e-01	9.943608134e-01
1.900937565e+03	6.615385601e-01	1.000000000e+00	9.995089554e-01	9.943608393e-01
1.900943901e+03	6.608591821e-01	1.000000000e+00	9.995089622e-01	9.943608651e-01
1.900950238e+03	6.595800178e-01	1.000000000e+00	9.995089690e-01	9.943608910e-01
1.900956574e+03	6.576664881e-01	1.000000000e+00	9.995089758e-01	9.943609169e-01
1.900962911e+03	6.550489167e-01	1.000000000e+00	9.995089826e-01	9.943609427e-01
1.900969247e+03	6.514922102e-01	1.000000000e+00	9.995089894e-01	9.943609686e-01
1.900975584e+03	6.468440629e-01	1.000000000e+00	9.995089962e-01	9.943609945e-01
